Epoch 0: TrainLoss=1.433726e+02, Pen=3.823598e-01, EvalMSE=1.275228e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.766563e+01, Pen=4.505323e-02, EvalMSE=4.357223e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=7.088154e+01, Pen=4.470189e-02, EvalMSE=3.879856e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=6.385476e+01, Pen=3.197876e-02, EvalMSE=3.611433e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=5.741932e+01, Pen=2.188911e-02, EvalMSE=3.167241e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.212479e+01, Pen=1.441847e-02, EvalMSE=2.662887e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.786741e+01, Pen=8.701490e-03, EvalMSE=2.195437e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.442561e+01, Pen=5.670937e-03, EvalMSE=1.933186e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.183899e+01, Pen=3.861156e-03, EvalMSE=1.725894e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.989499e+01, Pen=2.769623e-03, EvalMSE=1.590372e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.828078e+01, Pen=2.177367e-03, EvalMSE=1.556514e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.674834e+01, Pen=1.775222e-03, EvalMSE=1.599619e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.509594e+01, Pen=1.210034e-03, EvalMSE=1.769654e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.394740e+01, Pen=8.207700e-04, EvalMSE=1.903008e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.297407e+01, Pen=5.343044e-04, EvalMSE=2.022175e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.190762e+01, Pen=3.399147e-04, EvalMSE=2.097482e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.118072e+01, Pen=2.032588e-04, EvalMSE=2.130287e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.055719e+01, Pen=1.149808e-04, EvalMSE=2.125993e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.985422e+01, Pen=4.078782e-05, EvalMSE=2.102762e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.888544e+01, Pen=7.868193e-07, EvalMSE=2.180549e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.828259e+01, Pen=4.246668e-07, EvalMSE=2.154290e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.784965e+01, Pen=2.171071e-07, EvalMSE=2.098009e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.746896e+01, Pen=1.095284e-07, EvalMSE=2.035179e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.703486e+01, Pen=5.339641e-08, EvalMSE=1.964469e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.652830e+01, Pen=1.629495e-08, EvalMSE=1.892937e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.620497e+01, Pen=1.524189e-08, EvalMSE=1.824273e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.593387e+01, Pen=1.255206e-08, EvalMSE=1.759744e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.569064e+01, Pen=1.062695e-08, EvalMSE=1.697365e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.546679e+01, Pen=9.918184e-09, EvalMSE=1.638169e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.525779e+01, Pen=1.026242e-08, EvalMSE=1.582347e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.506083e+01, Pen=1.149932e-08, EvalMSE=1.529870e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.487367e+01, Pen=1.327350e-08, EvalMSE=1.480535e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.469545e+01, Pen=1.465056e-08, EvalMSE=1.433362e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.452568e+01, Pen=1.457803e-08, EvalMSE=1.387406e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.528429e+02, Pen=1.176990e+00, EvalMSE=1.257651e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.000402e+02, Pen=1.074593e-02, EvalMSE=3.035178e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.604147e+01, Pen=2.947504e-02, EvalMSE=4.156064e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=7.637454e+01, Pen=2.087777e-02, EvalMSE=3.667620e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=6.734015e+01, Pen=1.631254e-02, EvalMSE=3.297605e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.005173e+01, Pen=1.637409e-02, EvalMSE=2.981816e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.437022e+01, Pen=1.695184e-02, EvalMSE=2.731124e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.984980e+01, Pen=4.400694e-03, EvalMSE=2.315827e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.655753e+01, Pen=5.303453e-03, EvalMSE=2.235836e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.390188e+01, Pen=5.042684e-03, EvalMSE=2.079122e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.140229e+01, Pen=3.961454e-03, EvalMSE=1.822104e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.944737e+01, Pen=1.774573e-03, EvalMSE=1.560081e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.674830e+01, Pen=1.943307e-04, EvalMSE=1.834254e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.468159e+01, Pen=1.365530e-04, EvalMSE=2.115133e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.316762e+01, Pen=9.393848e-05, EvalMSE=2.329569e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.159484e+01, Pen=5.593281e-05, EvalMSE=2.404727e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.018741e+01, Pen=3.020441e-05, EvalMSE=2.507545e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.910662e+01, Pen=1.270168e-05, EvalMSE=2.539019e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.796842e+01, Pen=2.968686e-06, EvalMSE=2.533549e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.657835e+01, Pen=4.233023e-08, EvalMSE=2.561416e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.582749e+01, Pen=2.003524e-08, EvalMSE=2.487419e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.520489e+01, Pen=9.761403e-09, EvalMSE=2.404780e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.441813e+01, Pen=3.761323e-09, EvalMSE=2.334497e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.371112e+01, Pen=2.188828e-09, EvalMSE=2.229432e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.324036e+01, Pen=1.580509e-09, EvalMSE=2.131777e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.285609e+01, Pen=1.102898e-09, EvalMSE=2.041908e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.252666e+01, Pen=7.428413e-10, EvalMSE=1.958446e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.223612e+01, Pen=4.806186e-10, EvalMSE=1.880362e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.195866e+01, Pen=3.023077e-10, EvalMSE=1.806016e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.155618e+01, Pen=2.866516e-10, EvalMSE=1.730175e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.124148e+01, Pen=2.123966e-10, EvalMSE=1.648076e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.100574e+01, Pen=1.140459e-10, EvalMSE=1.573969e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.063830e+01, Pen=3.421226e-11, EvalMSE=1.485673e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.041245e+01, Pen=3.118051e-11, EvalMSE=1.419103e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.020972e+01, Pen=2.804769e-11, EvalMSE=1.363594e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.528993e+02, Pen=6.367194e-01, EvalMSE=1.443284e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.058989e+02, Pen=5.089445e-03, EvalMSE=2.803806e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.488145e+01, Pen=4.143809e-03, EvalMSE=4.036683e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.754339e+01, Pen=2.136334e-03, EvalMSE=3.463367e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=8.019251e+01, Pen=1.527285e-03, EvalMSE=3.031662e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.333263e+01, Pen=1.427888e-03, EvalMSE=2.768154e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.704872e+01, Pen=1.579725e-03, EvalMSE=2.631834e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.189826e+01, Pen=1.645600e-03, EvalMSE=2.486575e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.771876e+01, Pen=1.668128e-03, EvalMSE=2.691522e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.361859e+01, Pen=2.615903e-03, EvalMSE=3.015313e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=5.043003e+01, Pen=2.545532e-03, EvalMSE=3.004427e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.745780e+01, Pen=4.129907e-04, EvalMSE=2.864207e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.435163e+01, Pen=4.229363e-04, EvalMSE=2.967442e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.152260e+01, Pen=3.449787e-04, EvalMSE=3.051792e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.961588e+01, Pen=1.936105e-04, EvalMSE=3.157599e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.755016e+01, Pen=9.485168e-05, EvalMSE=3.299473e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.581734e+01, Pen=5.471608e-05, EvalMSE=3.442427e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.451925e+01, Pen=3.010498e-05, EvalMSE=3.558199e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.336264e+01, Pen=1.618076e-05, EvalMSE=3.663374e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.227933e+01, Pen=8.146439e-06, EvalMSE=3.715828e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.135549e+01, Pen=3.923370e-06, EvalMSE=3.743661e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.055985e+01, Pen=1.900419e-06, EvalMSE=3.778211e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.985965e+01, Pen=9.361607e-07, EvalMSE=3.819989e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.920330e+01, Pen=4.775453e-07, EvalMSE=3.867047e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.746333e+01, Pen=4.474770e-09, EvalMSE=3.743265e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.676509e+01, Pen=1.503002e-09, EvalMSE=3.823130e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.602976e+01, Pen=2.458951e-10, EvalMSE=3.864390e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.504902e+01, Pen=1.536296e-11, EvalMSE=3.943873e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.457377e+01, Pen=1.018865e-11, EvalMSE=4.083132e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.419260e+01, Pen=9.434017e-12, EvalMSE=4.199294e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.387764e+01, Pen=1.009128e-11, EvalMSE=4.292392e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.360933e+01, Pen=1.118221e-11, EvalMSE=4.362274e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.337429e+01, Pen=1.231202e-11, EvalMSE=4.411327e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.313406e+01, Pen=1.346561e-11, EvalMSE=4.484074e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.277825e+01, Pen=1.359560e-11, EvalMSE=4.476792e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.481660e+02, Pen=4.344139e-01, EvalMSE=1.359163e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.859288e+01, Pen=9.295583e-03, EvalMSE=4.126692e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.937654e+01, Pen=3.363420e-02, EvalMSE=5.598658e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.196886e+01, Pen=2.640355e-02, EvalMSE=5.319920e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.371018e+01, Pen=2.295318e-02, EvalMSE=4.553157e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.594708e+01, Pen=2.062116e-02, EvalMSE=3.856797e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=5.929760e+01, Pen=1.688163e-02, EvalMSE=3.399037e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.369137e+01, Pen=3.302147e-03, EvalMSE=2.848095e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.936769e+01, Pen=3.533430e-03, EvalMSE=2.664045e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.598752e+01, Pen=3.210028e-03, EvalMSE=2.418938e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.328061e+01, Pen=2.465181e-03, EvalMSE=2.185291e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.115165e+01, Pen=1.645576e-03, EvalMSE=2.011436e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.942859e+01, Pen=1.103279e-03, EvalMSE=1.935938e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.780940e+01, Pen=5.722711e-04, EvalMSE=1.975037e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.623530e+01, Pen=2.922309e-04, EvalMSE=2.096329e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.343692e+01, Pen=3.389884e-06, EvalMSE=2.634136e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.210126e+01, Pen=1.649975e-06, EvalMSE=2.638761e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.102884e+01, Pen=7.009915e-07, EvalMSE=2.626268e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.961596e+01, Pen=4.137373e-08, EvalMSE=2.618315e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.855084e+01, Pen=5.187057e-09, EvalMSE=2.577174e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.778906e+01, Pen=1.752354e-09, EvalMSE=2.520272e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.713007e+01, Pen=9.439759e-10, EvalMSE=2.447676e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.659495e+01, Pen=5.072363e-10, EvalMSE=2.362935e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.615386e+01, Pen=3.006613e-10, EvalMSE=2.291475e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.579001e+01, Pen=2.023365e-10, EvalMSE=2.228843e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.547151e+01, Pen=1.462554e-10, EvalMSE=2.162342e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.518420e+01, Pen=1.150760e-10, EvalMSE=2.092147e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.493109e+01, Pen=1.045022e-10, EvalMSE=2.018909e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.469915e+01, Pen=1.221296e-10, EvalMSE=1.955258e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.418504e+01, Pen=1.838882e-10, EvalMSE=1.937445e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.384696e+01, Pen=1.437792e-10, EvalMSE=1.862084e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.348866e+01, Pen=8.472560e-11, EvalMSE=1.764352e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.303828e+01, Pen=3.813628e-11, EvalMSE=1.716693e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.274952e+01, Pen=2.819586e-11, EvalMSE=1.657651e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.247106e+01, Pen=2.022292e-11, EvalMSE=1.607883e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.444581e+02, Pen=4.521745e-01, EvalMSE=1.357835e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.781270e+01, Pen=1.433712e-02, EvalMSE=4.370396e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.158492e+01, Pen=2.484277e-02, EvalMSE=5.403165e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.687576e+01, Pen=2.057992e-02, EvalMSE=5.269560e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 400: TrainLoss=8.065070e+01, Pen=1.661041e-02, EvalMSE=4.773588e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.222823e+01, Pen=1.343612e-02, EvalMSE=4.160399e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.425491e+01, Pen=1.227724e-02, EvalMSE=3.517882e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.772822e+01, Pen=1.268133e-02, EvalMSE=2.978416e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.269704e+01, Pen=1.285358e-02, EvalMSE=2.543484e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.830525e+01, Pen=1.627880e-03, EvalMSE=2.086606e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.490770e+01, Pen=1.190654e-03, EvalMSE=2.015564e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.217078e+01, Pen=8.000082e-04, EvalMSE=2.106300e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.000004e+01, Pen=5.231779e-04, EvalMSE=2.179909e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.808611e+01, Pen=2.997057e-04, EvalMSE=2.333141e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.559712e+01, Pen=6.321834e-06, EvalMSE=2.800138e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.349834e+01, Pen=9.053595e-07, EvalMSE=2.972895e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.200312e+01, Pen=3.658282e-07, EvalMSE=2.945573e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.077168e+01, Pen=1.423402e-07, EvalMSE=2.879028e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.974458e+01, Pen=5.679773e-08, EvalMSE=2.792421e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.833318e+01, Pen=7.839993e-09, EvalMSE=2.701316e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.742001e+01, Pen=2.486332e-09, EvalMSE=2.586236e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.674149e+01, Pen=1.490605e-09, EvalMSE=2.489555e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.617621e+01, Pen=9.938901e-10, EvalMSE=2.398964e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.569571e+01, Pen=6.785953e-10, EvalMSE=2.307067e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.528728e+01, Pen=4.769152e-10, EvalMSE=2.220631e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.484744e+01, Pen=3.253846e-10, EvalMSE=2.155301e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.429570e+01, Pen=2.294684e-10, EvalMSE=2.065136e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.396807e+01, Pen=2.066720e-10, EvalMSE=2.003314e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.369544e+01, Pen=1.612644e-10, EvalMSE=1.942879e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.345697e+01, Pen=1.293200e-10, EvalMSE=1.890694e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.323960e+01, Pen=1.071149e-10, EvalMSE=1.845560e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.296915e+01, Pen=1.038927e-10, EvalMSE=1.822553e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.273446e+01, Pen=8.327273e-11, EvalMSE=1.781261e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.254748e+01, Pen=6.982508e-11, EvalMSE=1.731075e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.236804e+01, Pen=5.759809e-11, EvalMSE=1.680409e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.593397e+02, Pen=9.271337e-01, EvalMSE=1.301033e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.038708e+02, Pen=1.534915e-02, EvalMSE=4.219382e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.420773e+01, Pen=1.787530e-02, EvalMSE=5.415863e-04 (h1=2, h_n=0.100125, lr=0.005, loss=mse)
